noisy_log,clean_log,model,precision_noisy,recall_noisy,precision_clean,recall_clean,simplicity
C:\projects\python\Anda\resources\logs\BPIC2012_40000_ABSENCE_1.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_ABSENCE_1.0_3_inductive.pnml,0.12980333355201845,0.9687470215295313,0.09223575985954613,0.9687509293806599,141
C:\projects\python\Anda\resources\logs\RTFMS_40000_INSERTION_0.2_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_INSERTION_0.2_2_alpha.pnml,0.34201887971581757,0.5838422355469615,0.013157894736842146,0.584016076636082,59
C:\projects\python\Anda\resources\logs\RTFMS_40000_INSERTION_0.2_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_INSERTION_0.2_2_heuristics.pnml,0.985859869231933,0.9458150717797809,0.11718760082538804,0.9458714254993326,114
C:\projects\python\Anda\resources\logs\RTFMS_40000_INSERTION_0.2_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_INSERTION_0.2_2_inductive.pnml,0.4226730241869495,1.0,0.12068696327292427,1.0,151
C:\projects\python\Anda\resources\logs\BPIC2012_40000_ORDERING_0.2_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_ORDERING_0.2_2_alpha.pnml,0.18183399144792034,0.28679858604621195,0.045454545454545414,0.28679858604621195,38
C:\projects\python\Anda\resources\logs\BPIC2012_40000_ORDERING_0.2_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_ORDERING_0.2_2_heuristics.pnml,0.4072851874113744,0.9776166536636288,0.34958282817224273,0.9776571876661859,134
C:\projects\python\Anda\resources\logs\BPIC2012_40000_ORDERING_0.2_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_ORDERING_0.2_2_inductive.pnml,0.13107063084483073,0.9838884137859302,0.09995847826687221,0.9838893974150043,157
C:\projects\python\Anda\resources\logs\Sepsis_40000_SUBSTITUTION_10.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_SUBSTITUTION_10.0_1_alpha.pnml,0.09614363666737191,0.12947340363759402,0.001683029453015461,0.12912139725750904,1878
C:\projects\python\Anda\resources\logs\Sepsis_40000_SUBSTITUTION_10.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_SUBSTITUTION_10.0_1_heuristics.pnml,0.6965374329621326,0.8950539813712743,0.011700172090733707,0.8958716530877489,2132
C:\projects\python\Anda\resources\logs\Sepsis_40000_SUBSTITUTION_10.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_SUBSTITUTION_10.0_1_inductive.pnml,0.047016053997707696,1.0,0.00279360026428066,1.0,2101
C:\projects\python\Anda\resources\logs\BPIC2012_100000_ABSENCE_4.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_ABSENCE_4.0_3_alpha.pnml,0.09656403723601426,0.5618125512394768,0.032258064516129004,0.5634858383110009,38
C:\projects\python\Anda\resources\logs\BPIC2012_100000_ABSENCE_4.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_ABSENCE_4.0_3_heuristics.pnml,0.3744559969951755,0.9715384575578936,0.3025540395535471,0.9717729822266281,133
C:\projects\python\Anda\resources\logs\BPIC2012_100000_ABSENCE_4.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_ABSENCE_4.0_3_inductive.pnml,0.16847915308268002,0.9910571650863136,0.11567014243228013,0.9910663757673048,111
C:\projects\python\Anda\resources\logs\RTFMS_100000_ABSENCE_4.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ABSENCE_4.0_1_alpha.pnml,0.4295537109924702,0.5992521826214225,0.28571714274286175,0.599719051431267,27
C:\projects\python\Anda\resources\logs\RTFMS_100000_ABSENCE_4.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ABSENCE_4.0_1_heuristics.pnml,0.9982120741014713,0.9267193808892191,0.6950848518739134,0.9265544641290917,74
C:\projects\python\Anda\resources\logs\RTFMS_100000_ABSENCE_4.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ABSENCE_4.0_1_inductive.pnml,0.5411641637477025,1.0,0.3971306630494067,1.0,62
C:\projects\python\Anda\resources\logs\RTFMS_4000_INSERTION_0.4_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_4000.xes,C:\projects\python\Anda\resources\models\RTFMS_4000_INSERTION_0.4_4_alpha.pnml,0.1999600079984003,0.34886707753163954,0.0,0.3485129985433587,34
C:\projects\python\Anda\resources\logs\RTFMS_4000_INSERTION_0.4_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_4000.xes,C:\projects\python\Anda\resources\models\RTFMS_4000_INSERTION_0.4_4_heuristics.pnml,0.9991559202813599,0.9466133026715735,0.3850085578298281,0.9467814915199171,83
C:\projects\python\Anda\resources\logs\RTFMS_4000_INSERTION_0.4_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_4000.xes,C:\projects\python\Anda\resources\models\RTFMS_4000_INSERTION_0.4_4_inductive.pnml,0.356817535533977,1.0,0.1965212198126236,1.0,84
C:\projects\python\Anda\resources\logs\Sepsis_20000_ABSENCE_2.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ABSENCE_2.0_4_alpha.pnml,0.5316438872028886,0.24749560983766078,0.4439314569830418,0.24753586433814084,22
C:\projects\python\Anda\resources\logs\Sepsis_20000_ABSENCE_2.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ABSENCE_2.0_4_heuristics.pnml,0.7714621001157391,0.8940794536712071,0.6412494467617118,0.8941628800277365,109
C:\projects\python\Anda\resources\logs\Sepsis_20000_ABSENCE_2.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ABSENCE_2.0_4_inductive.pnml,0.27175334779208515,1.0,0.24785154853362557,1.0,95
C:\projects\python\Anda\resources\logs\Sepsis_40000_ORDERING_1.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_ORDERING_1.0_4_alpha.pnml,0.6256004647317738,0.14499781034976306,0.35756746851171484,0.1449844073372426,24
C:\projects\python\Anda\resources\logs\Sepsis_40000_ORDERING_1.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_ORDERING_1.0_4_heuristics.pnml,0.7800917328173722,0.8932353710893504,0.5991124770786915,0.8933425460536528,115
C:\projects\python\Anda\resources\logs\Sepsis_40000_ORDERING_1.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_ORDERING_1.0_4_inductive.pnml,0.24903046168422238,1.0,0.20014848195310508,1.0,97
C:\projects\python\Anda\resources\logs\RTFMS_20000_SUBSTITUTION_10.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_SUBSTITUTION_10.0_5_alpha.pnml,0.4089815556301827,0.42402669866105475,0.0006468305304010435,0.42164371727472894,946
C:\projects\python\Anda\resources\logs\RTFMS_20000_SUBSTITUTION_10.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_SUBSTITUTION_10.0_5_heuristics.pnml,0.9867333151256695,0.9270298761763434,0.00511413174411024,0.9308103360984773,1089
C:\projects\python\Anda\resources\logs\RTFMS_20000_SUBSTITUTION_10.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_SUBSTITUTION_10.0_5_inductive.pnml,0.41637441024989585,1.0,0.007079148815068326,1.0,1103
C:\projects\python\Anda\resources\logs\Sepsis_10000_ABSENCE_10.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ABSENCE_10.0_4_alpha.pnml,0.528355054596689,0.2719703338994014,0.4442272666696282,0.2728097486141072,23
C:\projects\python\Anda\resources\logs\Sepsis_10000_ABSENCE_10.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ABSENCE_10.0_4_heuristics.pnml,0.84114355594423,0.88459491933387,0.6890568169780007,0.8850942266273016,114
C:\projects\python\Anda\resources\logs\Sepsis_10000_ABSENCE_10.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ABSENCE_10.0_4_inductive.pnml,0.2811022198192801,1.0,0.24902781923340755,1.0,95
C:\projects\python\Anda\resources\logs\Sepsis_1000_MIXED_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_MIXED_1.0_5_alpha.pnml,0.3449546853995924,0.17712892059834145,0.3015301920325979,0.1771680323325962,21
C:\projects\python\Anda\resources\logs\Sepsis_1000_MIXED_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_MIXED_1.0_5_heuristics.pnml,0.7140098217734371,0.9057160383277783,0.6589053189141469,0.9058620901888595,100
C:\projects\python\Anda\resources\logs\Sepsis_1000_MIXED_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_MIXED_1.0_5_inductive.pnml,0.2683140769979304,1.0,0.2564968886208504,1.0,105
C:\projects\python\Anda\resources\logs\RTFMS_10000_MIXED_1.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_MIXED_1.0_5_alpha.pnml,0.40515352952948624,0.4737900928269089,0.027027027027026973,0.47360479952926565,37
C:\projects\python\Anda\resources\logs\RTFMS_10000_MIXED_1.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_MIXED_1.0_5_heuristics.pnml,0.9991070301084192,0.9468027999119711,0.18527941640023415,0.9471246785376775,103
C:\projects\python\Anda\resources\logs\RTFMS_10000_MIXED_1.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_MIXED_1.0_5_inductive.pnml,0.5041615227769888,1.0,0.16366515431268303,1.0,122
C:\projects\python\Anda\resources\logs\BPIC2012_40000_SUBSTITUTION_0.4_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_SUBSTITUTION_0.4_2_alpha.pnml,0.2596200590246204,0.27881129423435824,0.0,0.2787375652024683,119
C:\projects\python\Anda\resources\logs\BPIC2012_40000_SUBSTITUTION_0.4_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_SUBSTITUTION_0.4_2_heuristics.pnml,0.41871091238160685,0.9718039980057492,0.15285833419000416,0.9718512789248581,236
C:\projects\python\Anda\resources\logs\BPIC2012_40000_SUBSTITUTION_0.4_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_SUBSTITUTION_0.4_2_inductive.pnml,0.0984516769079099,0.9999995985877425,0.03744907260945596,1.0,325
C:\projects\python\Anda\resources\logs\BPIC2012_20000_MIXED_10.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_MIXED_10.0_3_alpha.pnml,0.15157236827280196,0.09991691159565158,0.0010256410256410664,0.09977267688930858,550
C:\projects\python\Anda\resources\logs\BPIC2012_20000_MIXED_10.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_MIXED_10.0_3_heuristics.pnml,0.31149484707964614,0.9751568360297486,0.03435680833086274,0.9760375115655591,775
C:\projects\python\Anda\resources\logs\BPIC2012_20000_MIXED_10.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_MIXED_10.0_3_inductive.pnml,0.07238903632757865,1.0,0.009226294557334924,1.0,898
C:\projects\python\Anda\resources\logs\Sepsis_100000_ABSENCE_0.4_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_ABSENCE_0.4_4_alpha.pnml,0.5323538023370331,0.24723428609027842,0.44380733436000763,0.24724237033339724,22
C:\projects\python\Anda\resources\logs\Sepsis_100000_ABSENCE_0.4_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_ABSENCE_0.4_4_heuristics.pnml,0.7567237462569304,0.8970294707473535,0.630594142120205,0.8970416430983252,109
C:\projects\python\Anda\resources\logs\Sepsis_100000_ABSENCE_0.4_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_ABSENCE_0.4_4_inductive.pnml,0.27146192185925766,1.0,0.24729410844239597,1.0,95
C:\projects\python\Anda\resources\logs\RTFMS_40000_SUBSTITUTION_10.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_SUBSTITUTION_10.0_2_alpha.pnml,0.3910869394329006,0.42620295989288154,0.000310269934843288,0.4232849024857406,1936
C:\projects\python\Anda\resources\logs\RTFMS_40000_SUBSTITUTION_10.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_SUBSTITUTION_10.0_2_heuristics.pnml,0.9931129942597683,0.9321310494289201,0.003132376632260958,0.9359339681454891,2179
C:\projects\python\Anda\resources\logs\RTFMS_40000_SUBSTITUTION_10.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_SUBSTITUTION_10.0_2_inductive.pnml,0.4004374085916802,1.0,0.0034432913106239305,1.0,2089
C:\projects\python\Anda\resources\logs\BPIC2012_1000_MIXED_2.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_MIXED_2.0_4_alpha.pnml,0.10241550848761471,0.5228831504687241,0.02564102564102566,0.5229720317290039,41
C:\projects\python\Anda\resources\logs\BPIC2012_1000_MIXED_2.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_MIXED_2.0_4_heuristics.pnml,0.27952381400868365,0.9847607287174572,0.2511611726433367,0.9849752132120463,123
C:\projects\python\Anda\resources\logs\BPIC2012_1000_MIXED_2.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_MIXED_2.0_4_inductive.pnml,0.08337959903062353,1.0,0.06975487018338045,1.0,178
C:\projects\python\Anda\resources\logs\BPIC2012_2000_SUBSTITUTION_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_SUBSTITUTION_4.0_5_alpha.pnml,0.15523663358653572,0.39806058386514165,0.00877192982456143,0.3974204791678451,79
C:\projects\python\Anda\resources\logs\BPIC2012_2000_SUBSTITUTION_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_SUBSTITUTION_4.0_5_heuristics.pnml,0.3048029907719374,0.982374433127591,0.16107266622763927,0.9828843487784389,163
C:\projects\python\Anda\resources\logs\BPIC2012_2000_SUBSTITUTION_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_SUBSTITUTION_4.0_5_inductive.pnml,0.09820309996212451,1.0,0.046797868443545165,1.0,258
C:\projects\python\Anda\resources\logs\RTFMS_10000_SUBSTITUTION_2.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_SUBSTITUTION_2.0_3_alpha.pnml,0.4366195185627546,0.4743174622709626,0.006172839506172867,0.47413621779245424,116
C:\projects\python\Anda\resources\logs\RTFMS_10000_SUBSTITUTION_2.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_SUBSTITUTION_2.0_3_heuristics.pnml,0.9990006782247467,0.9359533398015634,0.04348781348301789,0.9367151373863215,199
C:\projects\python\Anda\resources\logs\RTFMS_10000_SUBSTITUTION_2.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_SUBSTITUTION_2.0_3_inductive.pnml,0.42747804783489163,1.0,0.047850473449932984,1.0,211
C:\projects\python\Anda\resources\logs\RTFMS_100000_ABSENCE_2.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ABSENCE_2.0_2_alpha.pnml,0.42905720743619125,0.6403282304982398,0.28571142874284683,0.6406660275832177,26
C:\projects\python\Anda\resources\logs\RTFMS_100000_ABSENCE_2.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ABSENCE_2.0_2_heuristics.pnml,0.9936491649413774,0.9350513098290893,0.7155260306478557,0.9349400945914276,74
C:\projects\python\Anda\resources\logs\RTFMS_100000_ABSENCE_2.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ABSENCE_2.0_2_inductive.pnml,0.5275154438851657,1.0,0.3971306630494067,1.0,65
C:\projects\python\Anda\resources\logs\BPIC2012_20000_ORDERING_10.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_ORDERING_10.0_1_alpha.pnml,0.44370493621741547,0.24281759332099434,0.0,0.24289890866165964,55
C:\projects\python\Anda\resources\logs\BPIC2012_20000_ORDERING_10.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_ORDERING_10.0_1_heuristics.pnml,0.5147340847144869,0.9676142319511589,0.3153608113511738,0.9682121135355546,160
C:\projects\python\Anda\resources\logs\BPIC2012_20000_ORDERING_10.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_ORDERING_10.0_1_inductive.pnml,0.22255888127772183,1.0,0.08981358163297992,1.0,106
C:\projects\python\Anda\resources\logs\Sepsis_10000_INSERTION_4.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_INSERTION_4.0_1_alpha.pnml,0.09167013021620507,0.14878760876576674,0.017314969266047697,0.1489718078814617,216
C:\projects\python\Anda\resources\logs\Sepsis_10000_INSERTION_4.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_INSERTION_4.0_1_heuristics.pnml,0.5807621078623941,0.8978121347502865,0.1046695394229199,0.8979791570234987,339
C:\projects\python\Anda\resources\logs\Sepsis_10000_INSERTION_4.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_INSERTION_4.0_1_inductive.pnml,0.06257184697442753,1.0,0.02364019684655605,1.0,397
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_1.0_5_alpha.pnml,0.13159292818984092,0.1472009463093759,0.033154155993791457,0.14724675575881357,119
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_1.0_5_heuristics.pnml,0.6325697043088132,0.8986391368442037,0.1720659024366037,0.8986987735721252,226
